filename,psnr_ssim,psnr_edge,ssim_ssim,ssim_edge,mae_ssim,mae_edge,mse_ssim,mse_edge,grad_mae_ssim,grad_mae_edge,d_PSNR,d_SSIM,d_MAE,d_MSE,d_GradMAE
001136.npy,26.26115049115117,26.303419724834235,0.8631249628682136,0.8626698467309177,0.03136046975851059,0.03129231929779053,0.0023652929812669754,0.0023423838429152966,0.27258587,0.27181748,0.04226923368306501,-0.0004551161372958745,-6.815046072006226e-05,-2.2909138351678848e-05,-0.0007683933
001147.npy,25.072762504227676,25.124853137710936,0.790085124773347,0.7922311274334602,0.035686276853084564,0.03545272722840309,0.003109737765043974,0.0030726613476872444,0.27945104,0.27693087,0.05209063348326026,0.002146002660113222,-0.00023354962468147278,-3.707641735672951e-05,-0.0025201738
001152.npy,21.192370178730698,21.206862182016792,0.678970608297708,0.6787773348381414,0.061999496072530746,0.06182904168963432,0.007599114440381527,0.007573799230158329,0.5114943,0.50944114,0.01449200328609379,-0.0001932734595665453,-0.00017045438289642334,-2.5315210223197937e-05,-0.0020531416
001153.npy,25.447951706644485,25.443188415511898,0.675496233776704,0.6731594558494836,0.03790038079023361,0.037952177226543427,0.0028523632790893316,0.0028554934542626143,0.31836677,0.31784546,-0.004763291132587,-0.0023367779272204237,5.179643630981445e-05,3.1301751732826233e-06,-0.0005213022
001154.npy,25.269833489881854,25.260662431968818,0.6159404137770739,0.6145030105505157,0.039005931466817856,0.03912121430039406,0.0029717800207436085,0.002978062257170677,0.32403374,0.32341763,-0.009171057913036407,-0.0014374032265581649,0.00011528283357620239,6.28223642706871e-06,-0.0006161034
001158.npy,27.868222037094665,27.925072200535432,0.5257590688955486,0.5225664296530486,0.031742144376039505,0.03155768662691116,0.0016337207052856684,0.0016124742105603218,0.23071514,0.22885613,0.05685016344076743,-0.003192639242500017,-0.00018445774912834167,-2.1246494725346565e-05,-0.0018590093
001162.npy,31.12544308275683,31.183388492646955,0.7547190397795904,0.7562710117284768,0.021190600469708443,0.021076377481222153,0.0007717127446085215,0.0007614846108481288,0.13669227,0.13543724,0.057945409890123756,0.0015519719488863437,-0.00011422298848628998,-1.0228133760392666e-05,-0.0012550354
001180.npy,23.716631310245827,23.727361920364046,0.7860002506467104,0.784075733833477,0.044161923229694366,0.044101282954216,0.0042494903318583965,0.004239003639668226,0.38402492,0.38298526,0.01073061011821963,-0.0019245168132334678,-6.064027547836304e-05,-1.0486692190170288e-05,-0.001039654
001183.npy,24.88575109988108,24.892490133304296,0.6428317935700231,0.6393165887243009,0.041915565729141235,0.041841521859169006,0.003246570937335491,0.0032415371388196945,0.35665458,0.35578966,0.006739033423215801,-0.0035152048457222085,-7.4043869972229e-05,-5.033798515796661e-06,-0.000864923
001184.npy,24.19601784377051,24.140507595151803,0.6382609443567927,0.6311380251953917,0.046760443598032,0.04705115407705307,0.003805381478741765,0.003854332957416773,0.39420485,0.3960815,-0.055510248618706015,-0.0071229191614009535,0.0002907104790210724,4.895147867500782e-05,0.0018766522
001215.npy,20.57046257536402,20.55576633976542,0.7204361209690464,0.7175238244085205,0.0599527545273304,0.06013445556163788,0.008769074454903603,0.008798797614872456,0.48411876,0.48352402,-0.014696235598599117,-0.00291229656052594,0.00018170103430747986,2.9723159968852997e-05,-0.00059473515
001218.npy,26.90234029902244,26.942026613944286,0.7747784454886731,0.7748738413616734,0.027187295258045197,0.027127712965011597,0.0020406381227076054,0.002022075466811657,0.22808757,0.22713982,0.03968631492184471,9.539587300022578e-05,-5.9582293033599854e-05,-1.856265589594841e-05,-0.00094775856
001238.npy,30.25058865350896,30.252243683321197,0.8520075461010933,0.8522351674330234,0.02082967385649681,0.02082950994372368,0.0009439329151064157,0.0009435733081772923,0.17075416,0.17038192,0.0016550298122375295,0.0002276213319301057,-1.6391277313232422e-07,-3.5960692912340164e-07,-0.0003722459
001257.npy,31.99191913516447,31.873338169366026,0.8378465640527271,0.8347361084348485,0.0161204282194376,0.01656555011868477,0.0006321324617601931,0.0006496301502920687,0.0958033,0.09522697,-0.11858096579844357,-0.0031104556178785936,0.0004451218992471695,1.749768853187561e-05,-0.00057632476
001267.npy,31.454074457805326,31.681246930185736,0.8424509066907764,0.848816827359289,0.0150928208604455,0.014605710282921791,0.0007154719205573201,0.0006790086627006531,0.10979286,0.10656267,0.22717247238040983,0.0063659206685126035,-0.00048711057752370834,-3.646325785666704e-05,-0.0032301918
001275.npy,27.93979387454286,27.978456182158148,0.8082073066318985,0.8056605272272322,0.028628624975681305,0.028577370569109917,0.0016070175915956497,0.0015927748754620552,0.23167057,0.23035294,0.03866230761528655,-0.0025467794046662995,-5.1254406571388245e-05,-1.4242716133594513e-05,-0.0013176352
001282.npy,21.68249229344116,21.739814308349402,0.46620590449764415,0.46515527523412953,0.062292419373989105,0.062049105763435364,0.00678813923150301,0.0066991327330470085,0.48790514,0.48411858,0.05732201490824096,-0.0010506292635146242,-0.00024331361055374146,-8.900649845600128e-05,-0.0037865639
001291.npy,22.83267726751902,22.886881154457093,0.7059517709343434,0.7070392149984837,0.04860446974635124,0.04862131550908089,0.005208735354244709,0.005144129507243633,0.44616246,0.44465995,0.05420388693807254,0.0010874440641402972,1.6845762729644775e-05,-6.460584700107574e-05,-0.0015025139
001294.npy,29.544515689823015,29.593352928064334,0.7672765733881202,0.7670327360358397,0.018039539456367493,0.017883839085698128,0.0011105764424428344,0.0010981577215716243,0.14781398,0.14622273,0.048837238241318914,-0.00024383735228050707,-0.00015570037066936493,-1.2418720871210098e-05,-0.0015912503
001297.npy,29.847393175190938,29.932452269889023,0.7866745698393155,0.7891659919715039,0.0238861832767725,0.023636389523744583,0.0010357636492699385,0.0010156750213354826,0.14450943,0.14219628,0.08505909469808515,0.0024914221321884478,-0.00024979375302791595,-2.008862793445587e-05,-0.002313152
001300.npy,31.44705804827488,31.414000263935257,0.8303045251124799,0.8286194193633273,0.017693309113383293,0.01794019713997841,0.0007166286231949925,0.0007221043342724442,0.1153266,0.114283554,-0.03305778433962203,-0.0016851057491525934,0.00024688802659511566,5.475711077451706e-06,-0.001043044
001306.npy,21.719195471424474,21.68836545312928,0.40706475957754473,0.39980731454156454,0.06240406259894371,0.06260285526514053,0.006731013301759958,0.006778966169804335,0.51922506,0.52024424,-0.030830018295194606,-0.007257445035980192,0.00019879266619682312,4.795286804437637e-05,0.0010191798
001327.npy,23.5320182649355,23.566891361569304,0.758038276280513,0.7599701123410312,0.04097180441021919,0.04084647074341774,0.004434025380760431,0.004398563411086798,0.3413,0.33949992,0.034873096633806,0.0019318360605181661,-0.00012533366680145264,-3.5461969673633575e-05,-0.0018000901
001354.npy,29.479363134856964,29.560576243307356,0.6861044210339412,0.6881809493687693,0.02589082531630993,0.02567003294825554,0.0011273627169430256,0.0011064769933000207,0.18986,0.18793494,0.08121310845039176,0.002076528334828076,-0.00022079236805438995,-2.0885723643004894e-05,-0.0019250661
001363.npy,23.779511914724637,23.78632755509544,0.28069421954689733,0.27818264483268185,0.05120015889406204,0.05120021104812622,0.004188406281173229,0.004181838594377041,0.3970575,0.39677843,0.006815640370803067,-0.002511574714215481,5.21540641784668e-08,-6.5676867961883545e-06,-0.00027906895
001367.npy,24.143722100504586,24.174674556944332,0.7981355600744896,0.7954793009461472,0.03294229134917259,0.03313460573554039,0.0038514812476933002,0.0038241290021687746,0.25484163,0.2539514,0.030952456439745646,-0.002656259128342442,0.00019231438636779785,-2.7352245524525642e-05,-0.0008902252
001369.npy,22.60833082158924,22.627908792957125,0.6549399611904136,0.6498085454451721,0.057065196335315704,0.05695761740207672,0.0054848771542310715,0.005460207350552082,0.48207965,0.48030233,0.019577971367883862,-0.005131415745241563,-0.00010757893323898315,-2.466980367898941e-05,-0.0017773211
001390.npy,32.162619023583915,32.15149406867148,0.7169107090243325,0.7160848783591837,0.019269023090600967,0.019305966794490814,0.0006077683647163212,0.0006093272240832448,0.1478361,0.14744154,-0.011124954912432372,-0.0008258306651488523,3.69437038898468e-05,1.5588593669235706e-06,-0.00039456785
001400.npy,29.7531528928514,29.728802329909925,0.8343600435178522,0.832028365663886,0.021883873268961906,0.021944833919405937,0.0010584850097075105,0.0010644366266205907,0.1805743,0.18004276,-0.024350562941474863,-0.002331677853966152,6.096065044403076e-05,5.9516169130802155e-06,-0.0005315393
001408.npy,31.975740429343563,32.037382519434075,0.937394879024945,0.9370342541244608,0.010256705805659294,0.010225340723991394,0.0006344916764646769,0.0006255495827645063,0.07350792,0.07254091,0.061642090090511914,-0.0003606249004841633,-3.1365081667900085e-05,-8.942093700170517e-06,-0.00096701086
001415.npy,20.849786335392828,20.86016566041454,0.6989022739148056,0.698514795029914,0.06503769010305405,0.06497512757778168,0.008222831413149834,0.008203201927244663,0.54410994,0.54260737,0.010379325021713015,-0.0003874788848916566,-6.256252527236938e-05,-1.962948590517044e-05,-0.0015025735
001434.npy,34.1343801174495,34.199135975672434,0.9308409382475317,0.9311124202628732,0.014602448791265488,0.0145497415214777,0.00038597750244662166,0.0003802650608122349,0.058277547,0.05767963,0.06475585822293084,0.0002714820153415509,-5.270726978778839e-05,-5.712441634386778e-06,-0.00059791654
001438.npy,28.612046602794955,28.67522512789585,0.7446267652689809,0.7468101062142458,0.02468392439186573,0.02443896234035492,0.0013765606563538313,0.001356680179014802,0.18864396,0.18666224,0.06317852510089494,0.0021833409452649555,-0.00024496205151081085,-1.9880477339029312e-05,-0.0019817203
001439.npy,28.883329061521113,28.888303306765888,0.7597143752388321,0.7577885182878524,0.023169683292508125,0.02310745045542717,0.0012932041427120566,0.0012917238054797053,0.18169238,0.18138069,0.004974245244774522,-0.0019258569509796875,-6.22328370809555e-05,-1.480337232351303e-06,-0.0003116876
001443.npy,26.48894239992724,26.581274856212133,0.7438610282927715,0.7458544359916802,0.03527408838272095,0.03490401804447174,0.002244428498670459,0.0021972148679196835,0.28405088,0.28049165,0.09233245628489328,0.001993407698908767,-0.00037007033824920654,-4.721363075077534e-05,-0.0035592318
001445.npy,30.328375379897707,30.345288528872235,0.9265212158265114,0.9227563524882794,0.014818825758993626,0.014931851997971535,0.0009271766757592559,0.0009235728648491204,0.11939922,0.117998764,0.01691314897452756,-0.003764863338232005,0.00011302623897790909,-3.6038109101355076e-06,-0.0014004558
001478.npy,28.37208061250187,28.41717489364565,0.8287323187735528,0.8301504223674573,0.02464105188846588,0.024558819830417633,0.0014547619502991438,0.0014397348277270794,0.1996931,0.19801137,0.045094281143782666,0.001418103593904485,-8.223205804824829e-05,-1.50271225720644e-05,-0.0016817302
001479.npy,29.14894702351794,29.172300346653557,0.8405503811029196,0.8407510602294207,0.022587697952985764,0.022543633356690407,0.001216480857692659,0.0012099570594727993,0.1824768,0.18133304,0.023353323135616222,0.0002006791265011243,-4.406459629535675e-05,-6.5237982198596e-06,-0.0011437684
001482.npy,28.001880705076413,27.891723465020192,0.7792973108421639,0.7756889147348665,0.02984734997153282,0.030168958008289337,0.0015842070570215583,0.0016249038744717836,0.1779141,0.1783451,-0.11015724005622118,-0.0036083961072974624,0.0003216080367565155,4.069681745022535e-05,0.0004310012
001484.npy,30.375316966644906,30.46461338011149,0.8665279416319672,0.8722582795873769,0.020145004615187645,0.01989898458123207,0.0009172090794891119,0.0008985425811260939,0.12614903,0.12246928,0.08929641346658457,0.00573033795540967,-0.00024602003395557404,-1.8666498363018036e-05,-0.003679745
001485.npy,30.149444644576086,30.231125863951434,0.8122926793051883,0.8223846600456833,0.021611057221889496,0.021308308467268944,0.000966174469795078,0.0009481726447120309,0.12139811,0.11543289,0.08168121937534778,0.010091980740494999,-0.00030274875462055206,-1.800182508304715e-05,-0.0059652254
001495.npy,31.569434482648976,31.624986507001527,0.8407074090513028,0.8450378941873267,0.014550977386534214,0.01430078037083149,0.0006967172375880182,0.0006878620479255915,0.09682625,0.094229035,0.05555202435255069,0.004330485136023854,-0.00025019701570272446,-8.85518966242671e-06,-0.0025972128
001496.npy,29.06431149743739,28.932044993865183,0.8473770970272422,0.8477534607447386,0.0210435651242733,0.021265912801027298,0.0012404202716425061,0.0012787791201844811,0.12994221,0.12811294,-0.13226650357220748,0.0003763637174963863,0.0002223476767539978,3.835884854197502e-05,-0.0018292665
001500.npy,28.000066395091245,27.98577678782088,0.5741862875654213,0.5718730979906619,0.031177334487438202,0.031219162046909332,0.0015848688781261444,0.0015900922007858753,0.22190477,0.22166207,-0.0142896072703671,-0.0023131895747594555,4.182755947113037e-05,5.223322659730911e-06,-0.00024269521
001515.npy,25.387508153738455,25.42395622195098,0.6647075712138414,0.6674767514894009,0.0382876843214035,0.038202062249183655,0.0028923386707901955,0.0028681664261966944,0.32940716,0.3283778,0.03644806821252544,0.002769180275559502,-8.562207221984863e-05,-2.417224459350109e-05,-0.0010293424
001520.npy,27.48040158041293,27.471743701363884,0.7585598869467955,0.7568461346167465,0.03225689381361008,0.032307446002960205,0.001786322332918644,0.0017898869700729847,0.2277149,0.22667225,-0.008657879049046358,-0.001713752330049001,5.0552189350128174e-05,3.564637154340744e-06,-0.0010426491
001522.npy,30.03553559699145,29.984341684699515,0.833114624862194,0.8317684516023621,0.023553241044282913,0.023656118661165237,0.0009918510913848877,0.0010036119492724538,0.16836657,0.16799445,-0.05119391229193582,-0.0013461732598318843,0.00010287761688232422,1.176085788756609e-05,-0.0003721118
001527.npy,34.561384309647124,34.94350357654292,0.8728505066978485,0.884324861939773,0.013131033629179,0.012585687451064587,0.0003498336300253868,0.00032036835909821093,0.087020576,0.08086764,0.3821192668957991,0.011474355241924528,-0.0005453461781144142,-2.946527092717588e-05,-0.0061529353
001528.npy,23.397927701005848,23.453724794291183,0.6342656298482767,0.6352574907568341,0.04746822640299797,0.04709465429186821,0.004573063924908638,0.004514685831964016,0.38044426,0.378056,0.05579709328533511,0.000991860908557407,-0.00037357211112976074,-5.837809294462204e-05,-0.0023882687
001529.npy,30.192810846341516,30.190549568230804,0.6663821269746945,0.6624799365461347,0.023275522515177727,0.023273585364222527,0.0009565746877342463,0.0009570730035193264,0.1856695,0.18556994,-0.002261278110712084,-0.003902190428559771,-1.9371509552001953e-06,4.983157850801945e-07,-9.955466e-05
001534.npy,26.70822103731785,26.77081572248791,0.8086849788500984,0.8179973322562119,0.024552710354328156,0.024062152951955795,0.0021339189261198044,0.0021033831872045994,0.20370485,0.19823205,0.06259468517006184,0.009312353406113472,-0.0004905574023723602,-3.0535738915205e-05,-0.005472794
001570.npy,28.30440886840051,28.278936507944298,0.5650684574291706,0.5525142423536777,0.02995912730693817,0.03006872534751892,0.001477607642300427,0.0014862995594739914,0.23854196,0.24009918,-0.02547236045621304,-0.012554215075492814,0.00010959804058074951,8.691917173564434e-06,0.001557216
001579.npy,34.32353955493842,34.34130829104784,0.9044933247060776,0.9089879096655845,0.010789843276143074,0.01066439226269722,0.0003695269115269184,0.00036801808164454997,0.083229944,0.08112999,0.017768736109417205,0.004494584959506942,-0.0001254510134458542,-1.5088298823684454e-06,-0.0020999536
001585.npy,22.755388628281974,22.738279378555287,0.6862544194061253,0.6822127459310554,0.04832501336932182,0.04843328520655632,0.005302261561155319,0.005323191173374653,0.40472364,0.40492547,-0.017109249726686926,-0.004041673475069896,0.00010827183723449707,2.092961221933365e-05,0.00020182133
001589.npy,22.371734161374384,22.431723990201004,0.7236951394127906,0.7249717839407577,0.047831639647483826,0.0474841445684433,0.005791973322629929,0.005712518468499184,0.39674756,0.39290407,0.05998982882661963,0.0012766445279670524,-0.00034749507904052734,-7.945485413074493e-05,-0.0038434863
001597.npy,27.477530914615556,27.49476393472515,0.7559447437637281,0.7576592515711449,0.028663629665970802,0.02873293310403824,0.0017875035991892219,0.0017804246162995696,0.19819187,0.19626561,0.017233020109593156,0.0017145078074167763,6.930343806743622e-05,-7.078982889652252e-06,-0.0019262582
001603.npy,25.363964094942823,25.432702470217063,0.7441649360372871,0.7462916200403078,0.03951716795563698,0.0392659455537796,0.0029080614913254976,0.0028623961843550205,0.338761,0.3362027,0.06873837527423987,0.00212668400302074,-0.0002512224018573761,-4.5665306970477104e-05,-0.002558291
001631.npy,26.95287259586351,26.98001163581777,0.8428909341897667,0.8431729214360342,0.030439861118793488,0.030409101396799088,0.002017031889408827,0.0020044667180627584,0.23692195,0.23737323,0.02713903995426037,0.00028198724626748994,-3.0759721994400024e-05,-1.2565171346068382e-05,0.00045128167
001634.npy,29.135134673914642,29.18485446557432,0.6205135110347271,0.6213752380174399,0.027553800493478775,0.027411572635173798,0.001220355974510312,0.0012064645998179913,0.17609912,0.17435795,0.049719791659676105,0.0008617269827128071,-0.00014222785830497742,-1.3891374692320824e-05,-0.0017411709
001636.npy,20.766371140547797,20.80731646074078,0.7770538068145523,0.7793632050472659,0.052431877702474594,0.05230119079351425,0.008382294327020645,0.008303636685013771,0.41943267,0.41502082,0.04094532019298214,0.0023093982327135887,-0.0001306869089603424,-7.865764200687408e-05,-0.0044118464
001638.npy,21.803368481354276,21.847876802667024,0.7137889217047086,0.7140118544946965,0.05123361945152283,0.051159556955099106,0.006601812317967415,0.006534499581903219,0.4427508,0.44017443,0.04450832131274751,0.00022293278998786192,-7.406249642372131e-05,-6.731273606419563e-05,-0.002576381
001643.npy,33.35046741502739,33.30969193956831,0.8174318465437889,0.8142638490247727,0.015254516154527664,0.015293030999600887,0.0004623312852345407,0.00046669243602082133,0.12772414,0.12767528,-0.040775475459078336,-0.003167997519016197,3.8514845073223114e-05,4.361150786280632e-06,-4.8860908e-05
001648.npy,22.434590211368327,22.42743334110841,0.6449741737546453,0.6410106089392275,0.05347365885972977,0.053510308265686035,0.005708749871701002,0.005718165077269077,0.44960716,0.4491164,-0.0071568702599158485,-0.003963564815417819,3.664940595626831e-05,9.41520556807518e-06,-0.00049075484
001661.npy,29.586617761335845,29.621396746566447,0.8964581789274215,0.895073436823368,0.024505745619535446,0.024607110768556595,0.0010998620418831706,0.00109108944889158,0.14769134,0.14336008,0.03477898523060219,-0.0013847421040534824,0.00010136514902114868,-8.7725929915905e-06,-0.004331261
001663.npy,28.037300975667524,28.141435185057112,0.8554601945908777,0.8580760664230883,0.029362637549638748,0.02916606143116951,0.001571339089423418,0.0015341099351644516,0.18522444,0.17870548,0.1041342093895885,0.00261587183221057,-0.00019657611846923828,-3.7229154258966446e-05,-0.00651896
001678.npy,27.857063568144945,27.905751029318466,0.7541706474144719,0.7565178394772988,0.025842582806944847,0.025714432820677757,0.001637923764064908,0.0016196637880057096,0.20819016,0.20628068,0.04868746117352174,0.0023471920628268528,-0.00012814998626708984,-1.825997605919838e-05,-0.0019094795
001682.npy,27.667246007760532,27.78796302201265,0.8863622012773175,0.8896636689447984,0.02637299709022045,0.025997282937169075,0.0017111001070588827,0.0016641929978504777,0.19009021,0.18601538,0.12071701425211856,0.0033014676674809618,-0.00037571415305137634,-4.690710920840502e-05,-0.004074827
001685.npy,31.122048788909407,31.310703674149085,0.8859450885154306,0.8937531206076145,0.020024321973323822,0.019686739891767502,0.0007723161252215505,0.0007394853746518493,0.10831244,0.10328834,0.18865488523967855,0.007808032092183836,-0.0003375820815563202,-3.2830750569701195e-05,-0.0050241053
001695.npy,25.698206342697475,25.7436989352809,0.843347902890488,0.8485435158281941,0.030365075916051865,0.03003564476966858,0.0026926470454782248,0.0026645883917808533,0.24011791,0.2357259,0.045492592583425306,0.0051956129377060956,-0.0003294311463832855,-2.8058653697371483e-05,-0.004392013
001696.npy,27.729096302336025,27.670332894464114,0.8955634107511092,0.8947293316603004,0.018923135474324226,0.019075941294431686,0.001686903997324407,0.001709884381853044,0.1372436,0.1372966,-0.058763407871911255,-0.0008340790908087925,0.00015280582010746002,2.2980384528636932e-05,5.300343e-05
001698.npy,29.025475868604225,29.025035028515894,0.5972950669488423,0.5894194829309285,0.025871112942695618,0.025941981002688408,0.0012515620328485966,0.0012516891583800316,0.18789142,0.18827766,-0.000440840088330674,-0.007875584017913773,7.086805999279022e-05,1.2712553143501282e-07,0.0003862381
001704.npy,26.98290975179685,27.00442051699243,0.8354736367925065,0.8380063133471762,0.02578236162662506,0.02566395327448845,0.0020031295716762543,0.0019932324066758156,0.1956177,0.19313473,0.02151076519557904,0.0025326765546697105,-0.00011840835213661194,-9.89716500043869e-06,-0.0024829805
001707.npy,33.5502515858585,33.62738188300459,0.891350066272974,0.89334842791152,0.015223851427435875,0.015100761316716671,0.0004415448638610542,0.00043377227848395705,0.088280395,0.08617646,0.07713029714609121,0.0019983616385460534,-0.00012309011071920395,-7.77258537709713e-06,-0.0021039322
001722.npy,26.11160656676208,26.134281464473066,0.7668255703956597,0.764179907231763,0.03775060921907425,0.03766397014260292,0.0024481574073433876,0.00243540876545012,0.31579578,0.31463695,0.022674897710984965,-0.0026456631638966943,-8.663907647132874e-05,-1.2748641893267632e-05,-0.0011588335
001733.npy,33.008583642477724,33.097913252633475,0.8134060933618993,0.8152968477050662,0.01552349142730236,0.01539547648280859,0.0005001976387575269,0.0004900142084807158,0.11481066,0.11311798,0.08932961015575103,0.0018907543431668783,-0.0001280149444937706,-1.0183430276811123e-05,-0.0016926825
001734.npy,33.59625929263558,33.673215719765466,0.8244961606224179,0.8256684695499837,0.014515319839119911,0.014408178627490997,0.00043689197627827525,0.0004292184312362224,0.10939945,0.107887775,0.07695642712988615,0.0011723089275658127,-0.00010714121162891388,-7.673545042052865e-06,-0.0015116781
001751.npy,25.780819312955852,25.731643580176495,0.5981508642340592,0.5942767022212158,0.03784720227122307,0.03815698251128197,0.002641910221427679,0.00267199520021677,0.27713928,0.27658328,-0.04917573277935716,-0.0038741620128434073,0.0003097802400588989,3.008497878909111e-05,-0.0005559921
001757.npy,32.67148094292096,32.793099809320815,0.8523617713180482,0.8569269808631241,0.016592372208833694,0.016373272985219955,0.0005405699484981596,0.0005256419535726309,0.11160015,0.10871237,0.12161886639985653,0.004565209545075888,-0.00021909922361373901,-1.4927994925528765e-05,-0.0028877854
001759.npy,32.38005320431703,32.47132177659263,0.8446165627735704,0.8491622880421579,0.01712205819785595,0.016920173540711403,0.0005780889187008142,0.0005660669412463903,0.1137711,0.11096959,0.09126857227560237,0.0045457252685874305,-0.0002018846571445465,-1.2021977454423904e-05,-0.0028015152
001768.npy,31.193909568413215,31.28425152133762,0.8418955514980853,0.8472674822955429,0.019359828904271126,0.019123323261737823,0.0007596421055495739,0.0007440032786689699,0.11046224,0.10722695,0.09034195292440472,0.00537193079745768,-0.0002365056425333023,-1.563882688060403e-05,-0.003235288
001787.npy,23.98881719820736,23.991864495216927,0.777810640519403,0.7778197902615145,0.04222429543733597,0.04201222583651543,0.00399133563041687,0.003988536540418863,0.3119045,0.31139156,0.0030472970095658525,9.149742111524972e-06,-0.00021206960082054138,-2.7990899980068207e-06,-0.00051292777
001794.npy,22.343940236670218,22.374826294661986,0.5752611039562077,0.576636852718472,0.04883456602692604,0.048527128994464874,0.005829159636050463,0.0057878512889146805,0.39669484,0.394369,0.030886057991768467,0.0013757487622643172,-0.0003074370324611664,-4.130834713578224e-05,-0.0023258328
001796.npy,31.085228251172623,31.060632479409634,0.835684156378746,0.833413750124216,0.018267586827278137,0.01829596236348152,0.0007788919028826058,0.0007833155104890466,0.15941009,0.15978742,-0.024595771762989216,-0.0022704062545300108,2.83755362033844e-05,4.4236076064407825e-06,0.0003773272
001802.npy,34.81206553562987,34.91883082333554,0.8731688979553879,0.8786825937493742,0.0128669124096632,0.012661909684538841,0.000330212467815727,0.000322193605825305,0.082185775,0.078890614,0.10676528770567018,0.005513695793986306,-0.00020500272512435913,-8.01886199042201e-06,-0.0032951608
001806.npy,25.040238533161112,25.083853825451868,0.7345609170818268,0.7368467838265803,0.04016302153468132,0.039852987974882126,0.0031331137288361788,0.0031018059235066175,0.32521906,0.32199082,0.043615292290756,0.0022858667447535064,-0.00031003355979919434,-3.1307805329561234e-05,-0.0032282472
001819.npy,31.32627659757363,31.32386201980552,0.801863684658572,0.7941361169549972,0.018614858388900757,0.01881953701376915,0.0007368385558947921,0.0007372483378276229,0.13583244,0.1353102,-0.002414577768110604,-0.007727567703574856,0.00020467862486839294,4.0978193283081055e-07,-0.000522241
001843.npy,29.438396208572538,29.448987776719537,0.7732192074633483,0.7731559350403286,0.02208567038178444,0.021950023248791695,0.0011380474315956235,0.0011352754663676023,0.17287719,0.17142445,0.010591568146999464,-6.327242301962244e-05,-0.00013564713299274445,-2.771965228021145e-06,-0.001452744
001853.npy,28.92913019122961,28.913240066928374,0.7341742272546887,0.7333948379868865,0.026631169021129608,0.026706891134381294,0.0012796374503523111,0.001284328056499362,0.18417244,0.18381001,-0.015890124301236597,-0.0007793892678021885,7.57221132516861e-05,4.6906061470508575e-06,-0.00036242604
001863.npy,29.767618976245434,29.796078164394174,0.6000923865165636,0.6009381909650993,0.024716423824429512,0.024640850722789764,0.0010549650760367513,0.0010480745695531368,0.17816101,0.17703183,0.02845918814874082,0.0008458044485356586,-7.557310163974762e-05,-6.890506483614445e-06,-0.0011291802
001881.npy,25.433511455837824,25.42967913835049,0.7388666637154594,0.7370845329546815,0.041199278086423874,0.0412542000412941,0.002861863002181053,0.002864389680325985,0.30812436,0.30646098,-0.00383231748733337,-0.0017821307607779335,5.4921954870224e-05,2.5266781449317932e-06,-0.0016633868
001884.npy,32.99437566168714,33.25368956177029,0.896945793592155,0.9059686597774997,0.014310965314507484,0.013862773776054382,0.0005018367664888501,0.0004727494961116463,0.072405204,0.06851376,0.2593139000831499,0.009022866185344758,-0.0004481915384531021,-2.9087270377203822e-05,-0.0038914457
001895.npy,24.89546733800399,24.925019950551825,0.7744612165974705,0.7751211042326279,0.03186025843024254,0.031795207411050797,0.0032393154688179493,0.003217347664758563,0.25368956,0.25179243,0.029552612547835366,0.0006598876351574523,-6.505101919174194e-05,-2.1967804059386253e-05,-0.0018971264
001899.npy,26.472380476025897,26.48907780072652,0.3796232837644592,0.3797445379994772,0.03748156130313873,0.03741578757762909,0.002253004116937518,0.002244358416646719,0.2561845,0.25499263,0.016697324700622573,0.00012125423501802013,-6.577372550964355e-05,-8.645700290799141e-06,-0.0011918545
001919.npy,25.424232902635854,25.442968643462475,0.7467292734334022,0.746710367724549,0.037380799651145935,0.03730901703238487,0.0028679841198027134,0.0028556378092616796,0.3297318,0.32902077,0.018735740826620884,-1.8905708853211856e-05,-7.178261876106262e-05,-1.2346310541033745e-05,-0.0007110238
001923.npy,23.526158396900023,23.46312378285923,0.5731130788076909,0.566074725666299,0.04632280394434929,0.04672969877719879,0.004440012387931347,0.004504925571382046,0.37234843,0.37319833,-0.06303461404079158,-0.007038353141391895,0.00040689483284950256,6.491318345069885e-05,0.00084990263
001930.npy,23.92574613388023,24.00372244817152,0.6860229516036902,0.6853939186345301,0.04826328903436661,0.04785250499844551,0.004049723502248526,0.003977661021053791,0.41956615,0.4154475,0.07797631429128771,-0.0006290329691600594,-0.0004107840359210968,-7.206248119473457e-05,-0.004118651
001955.npy,32.45974394832925,32.446415845336574,0.9236904258756936,0.9226508710530847,0.010851149447262287,0.010880603455007076,0.0005675780703313649,0.0005693226121366024,0.08851616,0.0881918,-0.013328102992673507,-0.001039554822608868,2.9454007744789124e-05,1.7445418052375317e-06,-0.00032436103
001959.npy,30.168943926606126,30.17018435968737,0.5940906305055619,0.5924116361355185,0.024565035477280617,0.02457461506128311,0.0009618462063372135,0.000961571466177702,0.17035578,0.17004147,0.0012404330812429976,-0.001678994370043374,9.579584002494812e-06,-2.7474015951156616e-07,-0.0003143102
001969.npy,28.879864430317657,28.863583951234,0.5589259593426101,0.5575400745195709,0.02782920002937317,0.027896516025066376,0.0012942362809553742,0.001299097086302936,0.21813844,0.2181015,-0.01628047908365815,-0.0013858848230392518,6.731599569320679e-05,4.860805347561836e-06,-3.693998e-05
