filename,psnr_champ,psnr_adv,ssim_champ,ssim_adv,mae_champ,mae_adv,mse_champ,mse_adv,grad_mae_champ,grad_mae_adv,d_PSNR,d_SSIM,d_MAE,d_MSE,d_GradMAE
001986.npy,30.844236099548404,31.2727836987437,0.7768955378544032,0.7923226806859672,0.02188357524573803,0.020824681967496872,0.0008233345579355955,0.0007459704065695405,0.12514547,0.11603436,0.42854759919529783,0.01542714283156399,-0.0010588932782411575,-7.736415136605501e-05,-0.009111106
001998.npy,29.39993456125547,29.43061261289865,0.7787920838651657,0.7808314724552929,0.023996245115995407,0.023812001571059227,0.0011481709079816937,0.0011400890070945024,0.18144403,0.17867981,0.030678051643178605,0.0020393885901272,-0.00018424354493618011,-8.081900887191296e-06,-0.002764225
002027.npy,26.1916398486147,26.31156003073852,0.7071317320334214,0.7106348210566938,0.033642031252384186,0.033160001039505005,0.002403455087915063,0.0023379973135888577,0.26185274,0.25557408,0.1199201821238205,0.0035030890232724543,-0.0004820302128791809,-6.545777432620525e-05,-0.006278664
002038.npy,25.105782281100485,25.245128581960557,0.3493686178692173,0.34956602311455365,0.04366983100771904,0.04309218376874924,0.0030861839186400175,0.0029887333512306213,0.30785105,0.30154842,0.1393463008600726,0.00019740524533634618,-0.0005776472389698029,-9.745056740939617e-05,-0.006302625
002041.npy,17.056940741847555,17.00111614639507,0.423635364230737,0.4158334750609491,0.10974674671888351,0.11160849779844284,0.01969273015856743,0.019947495311498642,0.88753766,0.89180434,-0.05582459545248497,-0.007801889169787912,0.0018617510795593262,0.0002547651529312134,0.0042666793
002047.npy,22.910413734538324,22.906407357526813,0.6879113953203541,0.6901178465820125,0.044026799499988556,0.04383537545800209,0.005116330925375223,0.005121053196489811,0.32242867,0.3203651,-0.004006377011510409,0.0022064512616584153,-0.00019142404198646545,4.722271114587784e-06,-0.0020635724
002049.npy,32.68308027735553,32.73471116759436,0.8696603390646875,0.8695552293689847,0.015145329758524895,0.015196612104773521,0.0005391280865296721,0.000532756675966084,0.118577026,0.11799375,0.05163089023883316,-0.00010510969570287632,5.128234624862671e-05,-6.371410563588142e-06,-0.00058327615
002056.npy,29.12275311938348,28.780415470391535,0.8546608371684551,0.8326774959538579,0.022439295426011086,0.02407621033489704,0.0012238400522619486,0.0013242148561403155,0.16948754,0.17510761,-0.3423376489919434,-0.02198334121459722,0.0016369149088859558,0.00010037480387836695,0.0056200773
002061.npy,27.802845800742794,27.90397338084258,0.6781404725868637,0.6865082675938606,0.029640711843967438,0.029267864301800728,0.001658499939367175,0.0016203270060941577,0.21966025,0.2128456,0.10112758009978506,0.008367795006996914,-0.0003728475421667099,-3.8172933273017406e-05,-0.0068146586
002062.npy,27.05063774608498,27.230860502296814,0.6577344008657933,0.6668957093276153,0.032537080347537994,0.03185641020536423,0.0019721330609172583,0.0018919686553999782,0.24233949,0.23560515,0.18022275621183326,0.00916130846182206,-0.0006806701421737671,-8.01644055172801e-05,-0.0067343414
002068.npy,24.51583426886962,24.478961702857127,0.6808249423068864,0.6826634185623406,0.04159512743353844,0.04172764718532562,0.003535221330821514,0.003565363585948944,0.34334153,0.34367162,-0.036872566012494445,0.0018384762554541911,0.00013251975178718567,3.0142255127429962e-05,0.00033009052
002088.npy,24.637693816640702,24.62889302082427,0.7004341489296555,0.6994117037260864,0.04002201929688454,0.039893925189971924,0.0034374045208096504,0.003444377100095153,0.34031093,0.3405054,-0.008800795816434004,-0.001022445203569089,-0.00012809410691261292,6.972579285502434e-06,0.00019446015
002101.npy,28.18537931351348,28.175843362671074,0.8165404853312336,0.8186920414309576,0.02753550000488758,0.02752322517335415,0.0015186653472483158,0.0015220035566017032,0.1846692,0.18249492,-0.009535950842405327,0.0021515560997240613,-1.2274831533432007e-05,3.338209353387356e-06,-0.0021742731
002135.npy,22.247233143572057,22.288249528643327,0.645588037632037,0.6472819614642821,0.058256711810827255,0.057974137365818024,0.005960417911410332,0.005904390010982752,0.50190914,0.49899885,0.04101638507126992,0.0016939238322450922,-0.00028257444500923157,-5.602790042757988e-05,-0.0029102862
002139.npy,26.2473235280911,26.16753196179863,0.787344484659167,0.7759523427734245,0.03533696383237839,0.035905398428440094,0.002372835762798786,0.0024168340023607016,0.26171196,0.260972,-0.07979156629247086,-0.011392141885742446,0.0005684345960617065,4.39982395619154e-05,-0.00073996186
002146.npy,22.933184136659513,23.02527101804354,0.5876859541621279,0.6058299881944731,0.05562721565365791,0.05502808094024658,0.00508957589045167,0.00498279370367527,0.48664612,0.47983584,0.09208688138402721,0.018144034032345213,-0.0005991347134113312,-0.00010678218677639961,-0.0068102777
002160.npy,25.315145119742933,25.27411753716809,0.7187423102475964,0.7117879099200917,0.035793110728263855,0.03620453178882599,0.002940935315564275,0.002968850079923868,0.27460182,0.27315915,-0.041027582574841404,-0.006954400327504717,0.0004114210605621338,2.791476435959339e-05,-0.0014426708
002169.npy,27.56107556312514,27.407704730347472,0.8536339872805457,0.852586916499991,0.026936296373605728,0.03183513507246971,0.0017534461803734303,0.0018164754146710038,0.18827227,0.18642876,-0.15337083277766794,-0.0010470707805547708,0.004898838698863983,6.302923429757357e-05,-0.0018435121
002182.npy,26.868281379268506,26.87541524544443,0.7979715320697724,0.8036154719704308,0.03304785490036011,0.03298349678516388,0.002056704368442297,0.0020533285569399595,0.22118458,0.21647008,0.007133866175923487,0.005643939900658368,-6.435811519622803e-05,-3.3758115023374557e-06,-0.004714504
002191.npy,24.558565237164235,24.425222506809817,0.7785415045948326,0.7765416153856008,0.03468130901455879,0.03747033700346947,0.0035006077960133553,0.003609755076467991,0.24118152,0.23613806,-0.13334273035441768,-0.0019998892092317755,0.002789027988910675,0.00010914728045463562,-0.005043462
002198.npy,31.448505785889125,31.364335967887165,0.8462573449094891,0.8415492202222645,0.018805716186761856,0.019180597737431526,0.0007163897971622646,0.0007304095197468996,0.14735207,0.1486382,-0.08416981800196055,-0.004708124687224591,0.0003748815506696701,1.401972258463502e-05,0.0012861341
002199.npy,32.89677169320605,32.7707203929571,0.8782787115956023,0.8713745390189365,0.014656859450042248,0.015117429196834564,0.0005132427904754877,0.0005283575737848878,0.113180265,0.11415271,-0.12605130024894606,-0.006904172576665868,0.00046056974679231644,1.5114783309400082e-05,0.0009724423
002200.npy,24.203323042878825,24.259957993821146,0.632792931951649,0.641650707902673,0.04257307946681976,0.04208958148956299,0.003798986319452524,0.0037497663870453835,0.3263956,0.31996295,0.05663495094232118,0.008857775951023994,-0.0004834979772567749,-4.921993240714073e-05,-0.0064326525
002214.npy,33.10681584840331,33.02869455908605,0.839265501636982,0.8393178588995933,0.014898199588060379,0.014952114783227444,0.0004890107084065676,0.0004978867364116013,0.12612593,0.12604642,-0.07812128931725937,5.235726261132445e-05,5.391519516706467e-05,8.876028005033731e-06,-7.9512596e-05
002235.npy,26.602589152062208,26.514398240815385,0.7092861226576781,0.7096467781343376,0.03551512584090233,0.03574931249022484,0.0021864576265215874,0.0022313115186989307,0.18171835,0.1777409,-0.08819091124682288,0.0003606554766595327,0.00023418664932250977,4.485389217734337e-05,-0.0039774477
002237.npy,23.094365299221504,23.03126303449968,0.7573994104230599,0.7443325927963406,0.045890823006629944,0.0463857464492321,0.004904146771878004,0.004975923802703619,0.38906923,0.39023602,-0.06310226472182379,-0.013066817626719351,0.0004949234426021576,7.177703082561493e-05,0.0011667907
002253.npy,25.34863487135596,25.06945370307178,0.5501577854783573,0.5478984282568805,0.03967304155230522,0.04025266692042351,0.002918344223871827,0.0031121077481657267,0.2907446,0.29062462,-0.27918116828417894,-0.0022593572214767432,0.0005796253681182861,0.00019376352429389954,-0.00011998415
002255.npy,25.098213818085174,24.843769364614285,0.5503857312232675,0.5479694479990788,0.04079343006014824,0.041387155652046204,0.0030915667302906513,0.003278106451034546,0.29677963,0.29630512,-0.25444445347088873,-0.002416283224188742,0.0005937255918979645,0.00018653972074389458,-0.00047451258
002264.npy,20.562620642021177,20.45251900901231,0.842237091308309,0.8372411191486576,0.053277309983968735,0.05651271715760231,0.008784922771155834,0.009010483510792255,0.41269517,0.41997242,-0.11010163300886688,-0.004995972159651418,0.0032354071736335754,0.0002255607396364212,0.0072772503
002267.npy,25.670323499147514,25.53540224314426,0.8800607457449837,0.8807964514312996,0.02454846166074276,0.024846021085977554,0.002709989668801427,0.002795501844957471,0.21209708,0.21290553,-0.13492125600325267,0.0007357056863158684,0.0002975594252347946,8.5512176156044e-05,0.0008084476
002278.npy,28.42429218862002,28.574266159220855,0.4885332415835261,0.4894686575869322,0.029614310711622238,0.029235195368528366,0.0014373773010447621,0.0013885878724977374,0.21468168,0.21172944,0.14997397060083628,0.0009354160034060754,-0.00037911534309387207,-4.878942854702473e-05,-0.0029522479
002294.npy,24.207317857486007,24.12369438533301,0.7690032502829545,0.7705879151476585,0.03684855252504349,0.037039365619421005,0.003795493161305785,0.003869283478707075,0.3027428,0.30272147,-0.08362347215299692,0.0015846648647039885,0.0001908130943775177,7.379031740128994e-05,-2.1338463e-05
002300.npy,25.198152255695582,25.21448792428356,0.542116562856772,0.539731499954327,0.043593816459178925,0.04352894052863121,0.003021236741915345,0.0030098939314484596,0.3463961,0.34500524,0.016335668587977636,-0.002385062902445001,-6.487593054771423e-05,-1.1342810466885567e-05,-0.0013908446
002301.npy,32.02536545414562,32.50047709233328,0.8028825893753841,0.8212194525038004,0.018206138163805008,0.017411034554243088,0.0006272828904911876,0.0005622795433737338,0.1195418,0.108398974,0.47511163818765567,0.018336863128416203,-0.0007951036095619202,-6.500334711745381e-05,-0.011142828
002317.npy,18.903441186004876,18.91075230168388,0.5230382174417397,0.5272129367513936,0.08662332594394684,0.08763700723648071,0.01287229172885418,0.012850640341639519,0.76915985,0.76904875,0.0073111156790020004,0.0041747193096538515,0.0010136812925338745,-2.1651387214660645e-05,-0.00011110306
002324.npy,29.521694843954343,29.491132342961635,0.812102243160543,0.8136694035050869,0.022782672196626663,0.022677693516016006,0.0011164274765178561,0.0011243117041885853,0.14501095,0.14207308,-0.030562500992708408,0.0015671603445438498,-0.00010497868061065674,7.88422767072916e-06,-0.0029378682
002327.npy,29.90376449901103,30.00297702853208,0.8107345037684888,0.8143591331754495,0.024060964584350586,0.02378450706601143,0.0010224063880741596,0.0009993147104978561,0.13332626,0.1281062,0.09921252952105064,0.003624629406960733,-0.0002764575183391571,-2.3091677576303482e-05,-0.0052200556
002336.npy,21.240018547764684,21.116254113175238,0.610306099871465,0.604526522225528,0.056188661605119705,0.056574031710624695,0.007516196928918362,0.007733473088592291,0.4648312,0.46925557,-0.12376443458944664,-0.005779577645936951,0.0003853701055049896,0.00021727615967392921,0.0044243634
002343.npy,29.302081020972057,29.29339550316434,0.7209228889434859,0.7187009889784287,0.02611694484949112,0.026317907497286797,0.00117433478590101,0.0011766855604946613,0.17223932,0.16913404,-0.008685517807716536,-0.0022218999650571725,0.00020096264779567719,2.3507745936512947e-06,-0.0031052828
002363.npy,23.83489350925039,23.73363870789789,0.774226691516541,0.7731152450135685,0.040419802069664,0.041401930153369904,0.004135334864258766,0.004232882056385279,0.33574337,0.33605936,-0.10125480135249987,-0.0011114465029724574,0.000982128083705902,9.754719212651253e-05,0.00031599402
002385.npy,21.980318632133468,22.02684906296954,0.2753821604454006,0.26622782555984287,0.06073317676782608,0.06053605675697327,0.006338232196867466,0.006270687095820904,0.45897257,0.4562918,0.046530430836071446,-0.009154334885557724,-0.00019712001085281372,-6.75451010465622e-05,-0.0026807785
002391.npy,25.42336463401375,25.31143252924514,0.5873439773288193,0.5827418835641263,0.036119066178798676,0.03670404851436615,0.0028685571160167456,0.0029434505850076675,0.26923877,0.26700622,-0.11193210476861282,-0.004602093764693005,0.0005849823355674744,7.489346899092197e-05,-0.0022325516
002393.npy,19.98629476969453,19.882977141692958,0.6536862702207046,0.6508183698454562,0.0711931586265564,0.07186240702867508,0.010031607002019882,0.010273118503391743,0.6042921,0.6103559,-0.10331762800157307,-0.0028679003752484222,0.0006692484021186829,0.0002415115013718605,0.006063819
002432.npy,28.890458159314836,29.132457166209193,0.8754666162900329,0.8853791595574468,0.019285401329398155,0.01907423883676529,0.0012910830555483699,0.0012211085995659232,0.112133205,0.10578385,0.24199900689435694,0.009912543267413976,-0.0002111624926328659,-6.997445598244667e-05,-0.006349355
002433.npy,27.374782683497298,27.38112657510299,0.7422343169208188,0.7404405181549069,0.02692180685698986,0.02689935639500618,0.0018302976386621594,0.0018276260234415531,0.2191685,0.2174001,0.006343891605691709,-0.0017937987659119026,-2.2450461983680725e-05,-2.671615220606327e-06,-0.0017683953
002435.npy,25.87840152984799,25.97115403897144,0.6898494577357869,0.6916508948508052,0.03359933942556381,0.03334880620241165,0.0025832108221948147,0.0025286260060966015,0.27404106,0.2709642,0.09275250912345001,0.001801437115018345,-0.00025053322315216064,-5.4584816098213196e-05,-0.0030768514
002449.npy,31.796539746447987,31.935012513361208,0.8285224454262033,0.8388188587008873,0.016747131943702698,0.01636699214577675,0.000661220052279532,0.0006404699524864554,0.12169619,0.11620938,0.13847276691322108,0.010296413274684002,-0.0003801397979259491,-2.0750099793076515e-05,-0.0054868087
002450.npy,31.6841920538292,31.880766116168978,0.8245356805121936,0.8360933031161886,0.01704300381243229,0.016471227630972862,0.0006785483565181494,0.0006485200137831271,0.124130934,0.11816299,0.1965740623397778,0.011557622603994955,-0.0005717761814594269,-3.0028342735022306e-05,-0.005967945
002454.npy,25.903162785060687,25.874197051175187,0.7958859193925281,0.7954895218199864,0.03888041898608208,0.03907843679189682,0.0025685245636850595,0.002585712820291519,0.30453104,0.30398047,-0.02896573388549939,-0.000396397572541618,0.00019801780581474304,1.7188256606459618e-05,-0.0005505681
002489.npy,28.972199305250324,29.258326212333813,0.6274566456215642,0.6370216027690172,0.02729838341474533,0.02665628492832184,0.0012670101132243872,0.0011862257961183786,0.17845018,0.17030829,0.28612690708348865,0.00956495714745298,-0.0006420984864234924,-8.078431710600853e-05,-0.00814189
002511.npy,21.77699537914989,21.83875915674616,0.4644507399097029,0.45941456401742947,0.05584419146180153,0.055579930543899536,0.006642024498432875,0.006548232398927212,0.44420713,0.43859786,0.061763777596269165,-0.005036175892273453,-0.0002642609179019928,-9.379209950566292e-05,-0.005609274
002520.npy,27.282412669291283,27.203951642159897,0.7618590256408937,0.7605256902088207,0.02602153643965721,0.02618931233882904,0.0018696432234719396,0.0019037277670577168,0.20869055,0.20745699,-0.07846102713138592,-0.001333335432073035,0.00016777589917182922,3.408454358577728e-05,-0.0012335628
002532.npy,26.12530728280546,26.1663965249407,0.70862768980219,0.7070000427767485,0.034224942326545715,0.034090928733348846,0.002440446289256215,0.002417466137558222,0.28808966,0.28638786,0.0410892421352429,-0.001627647025441492,-0.0001340135931968689,-2.298015169799328e-05,-0.001701802
002556.npy,30.21456568262586,30.19553348571791,0.8883511622009277,0.8893299527485371,0.022423695772886276,0.02254149504005909,0.0009517949656583369,0.0009559752652421594,0.15625937,0.1545991,-0.01903219690795055,0.0009787905476094094,0.00011779926717281342,4.180299583822489e-06,-0.0016602725
002557.npy,26.37068963468699,26.34168552157375,0.7603705079664089,0.7618286914225998,0.033937931060791016,0.034069422632455826,0.0023063807748258114,0.002321835607290268,0.28682345,0.2868171,-0.02900411311323836,0.0014581834561908646,0.00013149157166481018,1.5454832464456558e-05,-6.3478947e-06
002558.npy,27.31514437673319,27.29496310868239,0.7792521927084177,0.7838458188614473,0.030728599056601524,0.03065880946815014,0.0018556051654741168,0.0018642479553818703,0.26076117,0.26001266,-0.020181268050802004,0.004593626153029606,-6.97895884513855e-05,8.642789907753468e-06,-0.0007485151
002568.npy,28.407387243985653,28.393909675343064,0.7680976742357611,0.766071280582618,0.027591897174715996,0.027646219357848167,0.0014429830480366945,0.001447468064725399,0.20753928,0.20655853,-0.013477568642588977,-0.002026393653143166,5.432218313217163e-05,4.485016688704491e-06,-0.0009807497
002572.npy,30.73886429552532,30.479027171487743,0.9096345597961247,0.9084726388794184,0.019984420388936996,0.02097693271934986,0.000843555259052664,0.0008955654338933527,0.10064246,0.09858882,-0.25983712403757764,-0.001161920916706305,0.0009925123304128647,5.2010174840688705e-05,-0.0020536408
002598.npy,24.499152574993634,24.521272236924823,0.8126027152793678,0.8098205278670825,0.03898731246590614,0.03911001607775688,0.0035488265566527843,0.0035307970829308033,0.32934496,0.32896215,0.022119661931188972,-0.0027821874122853085,0.00012270361185073853,-1.802947372198105e-05,-0.00038281083
002604.npy,28.74714980721322,28.72299690662924,0.6687789722111523,0.666346264172364,0.027577605098485947,0.027562374249100685,0.0013343970058485866,0.0013418388552963734,0.1694578,0.16648148,-0.02415290058397801,-0.002432708038788367,-1.5230849385261536e-05,7.441849447786808e-06,-0.0029763132
002612.npy,28.735308141931885,28.973089764580923,0.7637184284662344,0.772895719097767,0.024599043652415276,0.02392149157822132,0.0013380402233451605,0.0012667502742260695,0.17477825,0.16925992,0.23778162264903813,0.009177290631532609,-0.0006775520741939545,-7.128994911909103e-05,-0.005518332
002613.npy,30.85331836229223,31.07015189176309,0.8350848213688731,0.8460975169955492,0.021378599107265472,0.0207773856818676,0.0008216146379709244,0.0007816004217602313,0.12861598,0.12023997,0.21683352947085766,0.011012695626676172,-0.0006012134253978729,-4.001421621069312e-05,-0.008376002
002625.npy,24.555953829208576,24.7273571235911,0.4174348802008718,0.41983712914475796,0.04563218727707863,0.04483068361878395,0.003502713516354561,0.003367164172232151,0.32149446,0.31294137,0.17140329438252522,0.0024022489438861316,-0.0008015036582946777,-0.00013554934412240982,-0.008553088
002640.npy,23.63322349006917,23.58951871179442,0.6959941068128156,0.6959262379963228,0.04446299001574516,0.04488562047481537,0.004331892356276512,0.00437570596113801,0.35019222,0.34974638,-0.04370477827475128,-6.786881649278875e-05,0.0004226304590702057,4.381360486149788e-05,-0.00044584274
002660.npy,26.218409861094724,26.243829949519725,0.7519813805844523,0.7553699251614455,0.03302372992038727,0.03295087441802025,0.0023886857088655233,0.002374744974076748,0.2406977,0.23640677,0.025420088425001097,0.0033885445769932243,-7.285550236701965e-05,-1.3940734788775444e-05,-0.0042909235
002675.npy,25.18097363034595,25.14827589075672,0.7542001260109352,0.7592773319223197,0.03505977988243103,0.03495777025818825,0.00303321098908782,0.003056134097278118,0.27500594,0.27111176,-0.03269773958922784,0.005077205911384497,-0.00010200962424278259,2.292310819029808e-05,-0.00389418
002680.npy,25.90681024378814,25.786425868672023,0.7808468481253328,0.7744671124131978,0.029476769268512726,0.029981233179569244,0.0025663680862635374,0.0026385020464658737,0.24807018,0.25031018,-0.12038437511611733,-0.006379735712135015,0.0005044639110565186,7.213396020233631e-05,0.0022400022
002690.npy,25.009625583097442,24.9749641787785,0.7655135695986873,0.7620157592186232,0.03321850672364235,0.03377417102456093,0.003155276644974947,0.003180560190230608,0.2649324,0.26258823,-0.0346614043189426,-0.003497810380064137,0.0005556643009185791,2.528354525566101e-05,-0.0023441613
002693.npy,34.087765803733,34.81502631516771,0.9118538787634373,0.9254290979504586,0.014330398291349411,0.012364823371171951,0.00039014266803860664,0.0003299873787909746,0.063250914,0.05851171,0.7272605114347073,0.013575219187021315,-0.0019655749201774597,-6.015528924763203e-05,-0.0047392026
002695.npy,22.70326938623169,22.755165665103917,0.25102321729544597,0.24961866485143733,0.05822768807411194,0.05798172205686569,0.0053662764839828014,0.005302533973008394,0.43208775,0.4291337,0.0518962788722277,-0.0014045524440086388,-0.00024596601724624634,-6.37425109744072e-05,-0.002954036
002729.npy,32.7036943101319,33.04544352158106,0.8797843071275949,0.8944191256514787,0.01600811630487442,0.01567835360765457,0.0005365751567296684,0.0004959702491760254,0.085722476,0.07803162,0.34174921144916226,0.014634818523883819,-0.00032976269721984863,-4.060490755364299e-05,-0.0076908544
002731.npy,32.22671959687501,32.311361670690765,0.8891769038293473,0.8989057267365027,0.016031011939048767,0.016105176880955696,0.000598863756749779,0.0005873051704838872,0.09610474,0.08961691,0.08464207381575761,0.009728822907155377,7.416494190692902e-05,-1.155858626589179e-05,-0.0064878315
002734.npy,27.53633191655862,27.551986652651106,0.7313125643847697,0.7380122750031476,0.029160382226109505,0.029086969792842865,0.0017634648829698563,0.001757119782269001,0.20159306,0.19748789,0.015654736092486132,0.00669971061837793,-7.341243326663971e-05,-6.345100700855255e-06,-0.0041051656
002747.npy,30.135338875393916,30.35010426376776,0.7765527226014137,0.7822579712049961,0.023263348266482353,0.022793415933847427,0.0009693176252767444,0.0009225492249242961,0.17004171,0.16271858,0.21476538837384496,0.005705248603582347,-0.00046993233263492584,-4.6768400352448225e-05,-0.007323131
002767.npy,32.60550535910713,33.117637217337524,0.7503481421542764,0.766932616248846,0.01754642464220524,0.016666579991579056,0.0005488446913659573,0.0004877938190475106,0.1152792,0.107150905,0.5121318582303971,0.016584474094569646,-0.0008798446506261826,-6.105087231844664e-05,-0.008128293
002773.npy,27.142482795098225,26.94298075888841,0.7792174877641052,0.7731474311667234,0.0318257100880146,0.032558780163526535,0.0019308642949908972,0.0020216309931129217,0.24122865,0.24189825,-0.19950203620981455,-0.006070056597381801,0.0007330700755119324,9.076669812202454e-05,0.0006695986
002777.npy,22.966349292413135,22.943594236287797,0.7517844244981706,0.7491105702104754,0.044819239526987076,0.045343656092882156,0.0050508566200733185,0.005077390931546688,0.3814509,0.38138402,-0.022755056125337347,-0.0026738542876951765,0.0005244165658950806,2.65343114733696e-05,-6.687641e-05
002790.npy,23.00123649169864,23.056951413659327,0.45528665781628064,0.4539587778398697,0.0555935874581337,0.05525783821940422,0.005010445602238178,0.004946578294038773,0.4633452,0.46026805,0.055714921960685615,-0.0013278799764109284,-0.00033574923872947693,-6.386730819940567e-05,-0.0030771494
002796.npy,26.03634002422137,26.02481633182579,0.8278010422126373,0.8300560649412762,0.029087891802191734,0.02935684099793434,0.002490955637767911,0.002497574081644416,0.2078189,0.20427215,-0.011523692395581264,0.002255022728638867,0.0002689491957426071,6.618443876504898e-06,-0.0035467446
002799.npy,28.616922778339898,28.774978991157308,0.4992076306254566,0.5010225635222569,0.029296942055225372,0.02887226827442646,0.0013750158250331879,0.0013258734252303839,0.20917559,0.20616814,0.1580562128174101,0.0018149328968003475,-0.00042467378079891205,-4.914239980280399e-05,-0.0030074418
002811.npy,29.476965432902524,29.547172918518786,0.6968445524560036,0.6962364694381953,0.02301851287484169,0.0228889137506485,0.0011279854224994779,0.0011098971590399742,0.18122669,0.179662,0.07020748561626178,-0.0006080830178083474,-0.00012959912419319153,-1.808826345950365e-05,-0.0015646815
002814.npy,27.433234183715793,27.257966576151397,0.8632734336838425,0.8631892634522915,0.027880162000656128,0.028496643528342247,0.0018058287678286433,0.001880197087302804,0.18203795,0.17967819,-0.17526760756439685,-8.417023155093961e-05,0.0006164815276861191,7.436831947416067e-05,-0.0023597628
002824.npy,23.88408281598184,23.86629427997503,0.7204654121062429,0.7187340288251625,0.04368652403354645,0.04402509331703186,0.004088760819286108,0.004105542786419392,0.34847584,0.3486802,-0.01778853600681174,-0.0017313832810804675,0.0003385692834854126,1.6781967133283615e-05,0.00020435452
002842.npy,29.241289029712668,29.199405097279833,0.8609723522107768,0.8655586077697892,0.020377125591039658,0.020257825031876564,0.001190888462588191,0.0012024291791021824,0.12702617,0.12416834,-0.04188393243283528,0.0045862555590123755,-0.00011930055916309357,1.1540716513991356e-05,-0.002857834
002848.npy,29.68369912768551,29.957658115378667,0.7048259942100625,0.7102813625636846,0.023213032633066177,0.022477712482213974,0.0010755487019196153,0.0010097972117364407,0.17344755,0.16756049,0.2739589876931561,0.0054553683536220365,-0.0007353201508522034,-6.575149018317461e-05,-0.0058870614
002853.npy,20.99076825336234,20.900168798395327,0.6822711553672962,0.6635051376104355,0.0609242245554924,0.06150684505701065,0.007960185408592224,0.008127989247441292,0.536154,0.5423766,-0.0905994549670126,-0.01876601775686071,0.0005826205015182495,0.0001678038388490677,0.0062226057
002863.npy,24.879855966849412,24.876979242788554,0.7696825319335535,0.7724993171441741,0.04319870099425316,0.043351076543331146,0.003250980982556939,0.003253134898841381,0.36237052,0.36587188,-0.002876724060858038,0.002816785210620565,0.00015237554907798767,2.153916284441948e-06,0.0035013556
002869.npy,33.279940351674774,33.64197280861711,0.809878953971263,0.8199574176301136,0.016232045367360115,0.015760177746415138,0.0004699005512520671,0.0004323174071032554,0.108137056,0.10238047,0.36203245694233743,0.010078463658850678,-0.0004718676209449768,-3.75831441488117e-05,-0.005756587
002879.npy,25.997844502784062,26.012301059372895,0.8074841674673912,0.8076624953739681,0.026806753128767014,0.026798460632562637,0.0025131332222372293,0.0025047813542187214,0.22440158,0.22514908,0.014456556588832825,0.00017832790657690278,-8.29249620437622e-06,-8.351868018507957e-06,0.00074750185
002888.npy,26.68192149542302,26.56193044682757,0.7570930720896423,0.7533439217994213,0.0336604006588459,0.03443802148103714,0.0021468803752213717,0.00220702332444489,0.22698575,0.2243712,-0.11999104859544829,-0.0037491502902209373,0.0007776208221912384,6.014294922351837e-05,-0.0026145577
002896.npy,28.099648161903374,28.13992902128256,0.7721111869184384,0.7731830639026144,0.028149902820587158,0.028065914288163185,0.0015489420620724559,0.0015346421860158443,0.19902177,0.19696599,0.04028085937918391,0.00107187698417599,-8.398853242397308e-05,-1.4299876056611538e-05,-0.002055779
002904.npy,28.26946771726704,28.281541580859567,0.7945492273084205,0.7959213230119124,0.0262964628636837,0.0262700654566288,0.0014895435888320208,0.0014854082837700844,0.2005615,0.19759789,0.01207386359252638,0.001372095703491949,-2.6397407054901123e-05,-4.1353050619363785e-06,-0.0029636025
002911.npy,29.491546745884932,29.385205681105813,0.6585207341559939,0.6459225150441676,0.022771373391151428,0.02298661693930626,0.0011242043692618608,0.001152071519754827,0.18084346,0.18252994,-0.10634106477911942,-0.012598219111826237,0.00021524354815483093,2.7867150492966175e-05,0.0016864836
002919.npy,27.17346005025735,27.191813051852733,0.7657077670409009,0.7702954826392802,0.0297953262925148,0.029721181839704514,0.001917140674777329,0.0019090560963377357,0.21938865,0.2165411,0.01835300159538278,0.004587715598379227,-7.414445281028748e-05,-8.084578439593315e-06,-0.0028475523
002931.npy,22.042714393655434,22.005368120287535,0.44430557028720785,0.43977105210945383,0.05903087183833122,0.059110306203365326,0.006247820798307657,0.006301778834313154,0.47328725,0.47273916,-0.03734627336789842,-0.004534518177754021,7.94343650341034e-05,5.395803600549698e-05,-0.0005480945
002939.npy,27.196891051321252,26.999427345252872,0.6630390309196338,0.6527642974885265,0.031761959195137024,0.03243321552872658,0.001906825345940888,0.001995525322854519,0.24649566,0.24606909,-0.1974637060683797,-0.010274733431107297,0.0006712563335895538,8.869997691363096e-05,-0.00042657554
002945.npy,23.85401179409367,23.927921262000446,0.6890106563732242,0.6986646015777588,0.049588024616241455,0.04908769577741623,0.004117170348763466,0.004047696013003588,0.42712927,0.42247668,0.07390946790677688,0.009653945204534553,-0.0005003288388252258,-6.947433575987816e-05,-0.0046525896
002959.npy,26.684156431824654,26.6953569463068,0.6615594512071833,0.6557615303955413,0.03451170027256012,0.034613095223903656,0.0021457758266478777,0.002140249125659466,0.26946467,0.26728323,0.011200514482144541,-0.005797920811641988,0.00010139495134353638,-5.526700988411903e-06,-0.0021814406
002977.npy,28.161189652760697,28.184905520833,0.6859867193868459,0.6837177141949833,0.026664065197110176,0.02662239596247673,0.0015271477168425918,0.0015188310062512755,0.2094291,0.20857725,0.023715868072301305,-0.002269005191862572,-4.166923463344574e-05,-8.316710591316223e-06,-0.0008518547
003003.npy,31.478133570620045,31.646324592310723,0.8103646307669878,0.8281039584860802,0.017580825835466385,0.01692231185734272,0.0007115192129276693,0.0006844907184131444,0.12067594,0.11180786,0.1681910216906779,0.017739327719092368,-0.0006585139781236649,-2.7028494514524937e-05,-0.008868076
